OrderID,OrderDate,SupplierID,ProductID,QuantityOrdered,DeliveryStatus,Carrier,ExpectedDeliveryDate,ActualDeliveryDate,DaysDelayed,ShippingCost,SupplierName,Location,Rating,ContractType,ProductName,Category,ShelfLifeDays,StorageTemp,UnitCost,OrderValue,IsSeverelyDelayed
ORD-SC-00980,2025-01-12,SUP-006,PRD-0023,511.0,Delayed,DHL Logistics,2025-01-13,2025-01-21,8.0,402.8,Supplier_6,Calabar,A,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,84381.43,True
ORD-SC-00981,2025-02-06,SUP-007,PRD-0010,839.0,Delayed,Green Logistics,2025-02-09,2025-02-15,6.0,879.78,Supplier_7,Benin City,B,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,66666.93999999999,True
ORD-SC-00982,2025-06-07,SUP-014,PRD-0005,4800.0,In Transit,Cold Chain Express,2025-06-11,2025-06-12,1.0,2514.33,Supplier_14,Calabar,A,Short-term,Skimmed Milk,By-Products,330,Frozen,442.9,2125920.0,False
ORD-SC-00983,2024-04-21,SUP-013,PRD-0026,1539.0,Delivered,Swift Cargo,2024-04-22,2024-04-22,0.0,1253.1,Supplier_13,Lagos,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,638638.8300000001,False
ORD-SC-00984,2024-05-30,SUP-018,PRD-0011,4159.0,Delivered,Swift Cargo,2024-06-01,2024-06-03,2.0,2437.54,Supplier_18,Lagos,C,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,217973.18999999997,False
ORD-SC-00985,2024-08-21,SUP-004,PRD-0029,3551.0,Delivered,FedEx Supply,2024-09-05,2024-09-04,-1.0,2122.14,Supplier_4,Abuja,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,825003.8300000001,False
ORD-SC-00986,2025-04-27,SUP-016,PRD-0016,1316.0,In Transit,Swift Cargo,2025-04-28,2025-05-02,4.0,804.4,Supplier_16,Ibadan,A,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,549824.8,False
ORD-SC-00987,2024-05-16,SUP-003,PRD-0029,1005.0,Delivered,Local Transport,2024-05-26,2024-05-27,1.0,957.89,Supplier_3,Benin City,A,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,233491.65000000002,False
ORD-SC-00988,2024-07-31,SUP-009,PRD-0011,3746.0,In Transit,Cold Chain Express,2024-08-02,2024-08-05,3.0,1996.63,Supplier_9,Lagos,A,Short-term,Cream Light,Powdered Milk,326,Frozen,52.41,196327.86,False
ORD-SC-00989,2025-06-12,SUP-011,PRD-0006,1823.0,Delivered,FedEx Supply,2025-06-13,2025-06-13,0.0,1268.44,Supplier_11,Calabar,C,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,228877.65,False
ORD-SC-00990,2024-01-02,SUP-008,PRD-0013,4675.0,Delayed,Green Logistics,2024-01-04,2024-01-16,12.0,2711.88,Supplier_8,Abuja,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,2150920.75,True
ORD-SC-00991,2024-11-26,SUP-002,PRD-0004,4316.0,Delivered,Cold Chain Express,2024-11-28,2024-11-27,-1.0,2439.0,Supplier_2,Port Harcourt,B,Trial,UHT Milk,Powdered Milk,261,Frozen,334.75,1444781.0,False
ORD-SC-00992,2024-07-15,SUP-002,PRD-0005,918.0,Delivered,Local Transport,2024-07-23,2024-07-24,1.0,653.77,Supplier_2,Port Harcourt,B,Trial,Skimmed Milk,By-Products,330,Frozen,442.9,406582.19999999995,False
ORD-SC-00993,2024-06-10,SUP-010,PRD-0009,815.0,Delivered,Local Transport,2024-06-16,2024-06-18,2.0,709.37,Supplier_10,Abuja,A,Long-term,Butter Unsalted,Cheese,95,2-4°C,421.79,343758.85000000003,False
ORD-SC-00994,2024-08-29,SUP-010,PRD-0007,4239.0,Delivered,Local Transport,2024-09-01,2024-09-02,1.0,2288.32,Supplier_10,Abuja,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2095634.43,False
ORD-SC-00995,2024-09-06,SUP-016,PRD-0014,2109.0,Delivered,Local Transport,2024-09-09,2024-09-09,0.0,1350.76,Supplier_16,Ibadan,A,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,294690.57,False
ORD-SC-00996,2025-04-29,SUP-024,PRD-0012,1212.0,Delivered,Green Logistics,2025-05-05,2025-05-05,0.0,862.46,Supplier_24,Ibadan,A,Trial,Yogurt Natural,By-Products,347,4-8°C,449.13,544345.5599999999,False
ORD-SC-00997,2024-04-05,SUP-007,PRD-0006,1368.0,Delivered,Green Logistics,2024-04-07,2024-04-09,2.0,1165.12,Supplier_7,Benin City,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,171752.4,False
ORD-SC-00998,2025-01-28,SUP-004,PRD-0010,1505.0,Cancelled,Local Transport,2025-01-31,,0.0,1030.58,Supplier_4,Abuja,B,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,119587.29999999999,False
ORD-SC-00999,2025-05-01,SUP-003,PRD-0001,1683.0,Delivered,Swift Cargo,2025-05-09,2025-05-09,0.0,1320.81,Supplier_3,Benin City,A,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,625806.72,False
ORD-SC-01000,2024-03-17,SUP-011,PRD-0012,1281.0,Delayed,FedEx Supply,2024-03-21,2024-03-24,3.0,755.05,Supplier_11,Calabar,C,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,575335.53,False
ORD-SC-01001,2024-05-10,SUP-003,PRD-0005,4064.0,Delivered,FedEx Supply,2024-05-19,2024-05-21,2.0,2299.63,Supplier_3,Benin City,A,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1799945.5999999999,False
ORD-SC-01002,2024-07-20,SUP-004,PRD-0001,2666.0,In Transit,Cold Chain Express,2024-07-22,2024-07-25,3.0,1660.38,Supplier_4,Abuja,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,991325.44,False
ORD-SC-01003,2024-05-10,SUP-014,PRD-0015,1205.0,Delivered,Swift Cargo,2024-05-19,2024-05-20,1.0,962.58,Supplier_14,Calabar,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,75192.0,False
ORD-SC-01004,2024-03-19,SUP-001,PRD-0006,915.0,Delayed,Cold Chain Express,2024-03-21,2024-04-01,11.0,853.49,Supplier_1,Port Harcourt,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,114878.25,True
ORD-SC-01005,2024-03-03,SUP-011,PRD-0025,1696.0,Delivered,Local Transport,2024-03-08,2024-03-10,2.0,1279.51,Supplier_11,Calabar,C,Long-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,700990.72,False
ORD-SC-01006,2025-04-01,SUP-022,PRD-0029,791.0,Delivered,Cold Chain Express,2025-04-04,2025-04-05,1.0,815.37,Supplier_22,Kano,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,183773.03,False
ORD-SC-01007,2025-03-12,SUP-019,PRD-0001,4916.0,Delivered,Green Logistics,2025-03-16,2025-03-18,2.0,2525.52,Supplier_19,Ibadan,B,Short-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1827965.44,False
ORD-SC-01008,2024-01-16,SUP-016,PRD-0026,2486.0,Delayed,Local Transport,2024-01-26,2024-02-08,13.0,1518.09,Supplier_16,Ibadan,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1031615.42,True
ORD-SC-01009,2025-04-16,SUP-003,PRD-0023,2658.0,Delivered,DHL Logistics,2025-04-19,2025-04-19,0.0,1709.31,Supplier_3,Benin City,A,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,438915.54,False
ORD-SC-01010,2024-07-30,SUP-003,PRD-0010,4150.0,Delivered,Green Logistics,2024-08-09,2024-08-10,1.0,2318.37,Supplier_3,Benin City,A,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,329759.0,False
ORD-SC-01011,2024-06-06,SUP-024,PRD-0030,349.0,Delivered,FedEx Supply,2024-06-10,2024-06-09,-1.0,465.91,Supplier_24,Ibadan,A,Trial,Cocoa Powder,Chocolate,254,Frozen,135.58,47317.420000000006,False
ORD-SC-01012,2024-09-25,SUP-005,PRD-0030,543.0,Delivered,Local Transport,2024-10-03,2024-10-03,0.0,379.06,Supplier_5,Kano,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,73619.94,False
ORD-SC-01013,2024-07-14,SUP-017,PRD-0007,3061.0,Delivered,Swift Cargo,2024-07-16,2024-07-16,0.0,1777.54,Supplier_17,Lagos,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1513266.57,False
ORD-SC-01014,2024-05-14,SUP-013,PRD-0005,531.0,Delivered,Swift Cargo,2024-05-18,2024-05-20,2.0,362.74,Supplier_13,Lagos,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,235179.9,False
ORD-SC-01015,2025-03-15,SUP-002,PRD-0025,2287.0,Delivered,Local Transport,2025-03-19,2025-03-18,-1.0,1591.41,Supplier_2,Port Harcourt,B,Trial,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,945262.84,False
ORD-SC-01016,2025-04-28,SUP-022,PRD-0027,464.0,Delivered,Swift Cargo,2025-05-06,2025-05-06,0.0,476.03,Supplier_22,Kano,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,166473.91999999998,False
ORD-SC-01017,2024-07-31,SUP-023,PRD-0003,4388.0,Delivered,Local Transport,2024-08-04,2024-08-04,0.0,2558.4,Supplier_23,Port Harcourt,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,914546.96,False
ORD-SC-01018,2024-01-30,SUP-017,PRD-0003,2071.0,Delivered,FedEx Supply,2024-02-01,2024-02-01,0.0,1155.25,Supplier_17,Lagos,A,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,431637.81999999995,False
ORD-SC-01019,2024-02-08,SUP-022,PRD-0021,3553.0,In Transit,FedEx Supply,2024-02-13,2024-02-17,4.0,1928.68,Supplier_22,Kano,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,992139.7200000001,False
ORD-SC-01020,2024-12-11,SUP-020,PRD-0008,2865.0,Delayed,Swift Cargo,2024-12-14,2024-12-21,7.0,1810.51,Supplier_20,Abuja,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,593742.6,True
ORD-SC-01021,2024-12-04,SUP-017,PRD-0011,4265.0,Delivered,Local Transport,2024-12-05,2024-12-05,0.0,2266.68,Supplier_17,Lagos,A,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,223528.65,False
ORD-SC-01022,2025-06-09,SUP-009,PRD-0016,4603.0,Delayed,FedEx Supply,2025-06-24,2025-07-02,8.0,2564.42,Supplier_9,Lagos,A,Short-term,Cheese Cream,By-Products,84,Room Temp,417.8,1923133.4000000001,True
ORD-SC-01023,2025-03-14,SUP-012,PRD-0007,391.0,Delivered,Green Logistics,2025-03-19,2025-03-18,-1.0,282.55,Supplier_12,Lagos,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,193298.67,False
ORD-SC-01024,2024-02-09,SUP-004,PRD-0005,1989.0,Delivered,Green Logistics,2024-02-16,2024-02-16,0.0,1353.73,Supplier_4,Abuja,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,880928.1,False
ORD-SC-01025,2024-11-09,SUP-018,PRD-0004,1139.0,In Transit,Local Transport,2024-11-10,2024-11-14,4.0,835.86,Supplier_18,Lagos,C,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,381280.25,False
ORD-SC-01026,2025-06-26,SUP-004,PRD-0030,552.0,Delayed,Cold Chain Express,2025-07-01,2025-07-12,11.0,631.15,Supplier_4,Abuja,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,74840.16,True
ORD-SC-01027,2024-09-11,SUP-010,PRD-0023,2724.0,Delivered,Local Transport,2024-09-13,2024-09-13,0.0,1624.2,Supplier_10,Abuja,A,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,449814.12,False
ORD-SC-01028,2024-04-06,SUP-017,PRD-0024,1195.0,Delivered,Cold Chain Express,2024-04-07,2024-04-08,1.0,725.01,Supplier_17,Lagos,A,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,264907.60000000003,False
ORD-SC-01029,2024-11-17,SUP-015,PRD-0003,2504.0,Delayed,Swift Cargo,2024-11-23,2024-12-06,13.0,1747.81,Supplier_15,Kano,A,Trial,Pasteurized Milk,Chocolate,328,2-4°C,208.42,521883.68,True
ORD-SC-01030,2024-05-05,SUP-006,PRD-0020,1642.0,Delivered,Local Transport,2024-05-07,2024-05-07,0.0,1236.47,Supplier_6,Calabar,A,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,432240.08,False
ORD-SC-01031,2025-03-30,SUP-022,PRD-0023,900.0,In Transit,Cold Chain Express,2025-03-31,2025-03-31,0.0,558.8,Supplier_22,Kano,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,148617.0,False
ORD-SC-01032,2024-03-09,SUP-007,PRD-0006,2136.0,Delivered,Green Logistics,2024-03-14,2024-03-13,-1.0,1348.53,Supplier_7,Benin City,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,268174.8,False
ORD-SC-01033,2024-07-26,SUP-005,PRD-0006,4086.0,Delivered,DHL Logistics,2024-08-01,2024-08-01,0.0,2466.61,Supplier_5,Kano,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,512997.3,False
ORD-SC-01034,2024-07-24,SUP-019,PRD-0013,727.0,Delivered,DHL Logistics,2024-07-29,2024-07-29,0.0,670.13,Supplier_19,Ibadan,B,Short-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,334485.43,False
ORD-SC-01035,2025-03-19,SUP-014,PRD-0005,4972.0,Delivered,Cold Chain Express,2025-03-25,2025-03-24,-1.0,2881.42,Supplier_14,Calabar,A,Short-term,Skimmed Milk,By-Products,330,Frozen,442.9,2202098.8,False
ORD-SC-01036,2025-04-01,SUP-003,PRD-0024,2831.0,Delivered,DHL Logistics,2025-04-02,2025-04-04,2.0,1667.33,Supplier_3,Benin City,A,Long-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,627576.0800000001,False
ORD-SC-01037,2025-06-01,SUP-021,PRD-0019,3803.0,Delivered,DHL Logistics,2025-06-06,2025-06-05,-1.0,2377.53,Supplier_21,Kaduna,B,Short-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,305761.2,False
ORD-SC-01038,2025-03-04,SUP-012,PRD-0015,4285.0,Delivered,Swift Cargo,2025-03-08,2025-03-09,1.0,2481.08,Supplier_12,Lagos,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,267384.0,False
ORD-SC-01039,2025-03-07,SUP-025,PRD-0021,2161.0,Delivered,Swift Cargo,2025-03-14,2025-03-16,2.0,1136.53,Supplier_25,Kaduna,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,603437.64,False
ORD-SC-01040,2025-01-09,SUP-002,PRD-0012,4938.0,Cancelled,Swift Cargo,2025-01-11,,0.0,2607.45,Supplier_2,Port Harcourt,B,Trial,Yogurt Natural,By-Products,347,4-8°C,449.13,2217803.94,False
ORD-SC-01041,2024-09-14,SUP-001,PRD-0025,3432.0,Delayed,DHL Logistics,2024-09-20,2024-09-27,7.0,1829.39,Supplier_1,Port Harcourt,B,Short-term,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1418514.24,True
ORD-SC-01042,2024-10-24,SUP-013,PRD-0007,1056.0,Delivered,Cold Chain Express,2024-10-28,2024-10-27,-1.0,704.67,Supplier_13,Lagos,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,522054.72000000003,False
ORD-SC-01043,2025-05-04,SUP-022,PRD-0030,3093.0,Delayed,Swift Cargo,2025-05-09,2025-05-15,6.0,1785.69,Supplier_22,Kano,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,419348.94000000006,True
ORD-SC-01044,2024-07-29,SUP-011,PRD-0008,3328.0,In Transit,Cold Chain Express,2024-07-31,2024-08-03,3.0,1957.86,Supplier_11,Calabar,C,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,689694.72,False
ORD-SC-01045,2024-04-16,SUP-003,PRD-0001,3066.0,Delivered,Swift Cargo,2024-04-23,2024-04-23,0.0,1690.32,Supplier_3,Benin City,A,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1140061.44,False
ORD-SC-01046,2024-06-20,SUP-011,PRD-0022,4677.0,Delivered,DHL Logistics,2024-06-22,2024-06-21,-1.0,2736.06,Supplier_11,Calabar,C,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,1111068.12,False
ORD-SC-01047,2024-07-27,SUP-005,PRD-0008,1037.0,Delivered,Local Transport,2024-07-29,2024-07-29,0.0,732.99,Supplier_5,Kano,B,Long-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,214907.88,False
ORD-SC-01048,2024-11-15,SUP-024,PRD-0019,3178.0,Delivered,FedEx Supply,2024-11-21,2024-11-23,2.0,1695.87,Supplier_24,Ibadan,A,Trial,Lactose,Yogurt & Fermented,72,4-8°C,80.4,255511.2,False
ORD-SC-01049,2024-01-04,SUP-015,PRD-0001,1871.0,Delivered,Local Transport,2024-01-09,2024-01-09,0.0,1090.13,Supplier_15,Kano,A,Trial,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,695712.6399999999,False
ORD-SC-01050,2024-07-04,SUP-023,PRD-0013,2734.0,Delivered,Green Logistics,2024-07-06,2024-07-08,2.0,2163.28,Supplier_23,Port Harcourt,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,1257886.0599999998,False
ORD-SC-01051,2024-06-05,SUP-023,PRD-0006,3457.0,Delivered,Local Transport,2024-06-07,2024-06-06,-1.0,2188.68,Supplier_23,Port Harcourt,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,434026.35,False
ORD-SC-01052,2024-11-18,SUP-014,PRD-0002,2747.0,Delivered,Swift Cargo,2024-11-24,2024-11-23,-1.0,1792.61,Supplier_14,Calabar,A,Short-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,777208.71,False
ORD-SC-01053,2025-04-17,SUP-007,PRD-0006,1094.0,Delivered,Green Logistics,2025-04-19,2025-04-21,2.0,955.16,Supplier_7,Benin City,B,Short-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,137351.69999999998,False
ORD-SC-01054,2024-12-31,SUP-019,PRD-0007,4368.0,Delayed,Swift Cargo,2025-01-04,2025-01-10,6.0,2419.31,Supplier_19,Ibadan,B,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2159408.16,True
ORD-SC-01055,2025-04-13,SUP-023,PRD-0005,3463.0,In Transit,FedEx Supply,2025-04-14,2025-04-15,1.0,2147.18,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1533762.7,False
ORD-SC-01056,2024-03-18,SUP-014,PRD-0010,691.0,Delivered,Cold Chain Express,2024-03-22,2024-03-23,1.0,552.44,Supplier_14,Calabar,A,Short-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,54906.85999999999,False
ORD-SC-01057,2025-05-01,SUP-003,PRD-0002,3557.0,Delivered,FedEx Supply,2025-05-03,2025-05-02,-1.0,1843.58,Supplier_3,Benin City,A,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,1006382.01,False
ORD-SC-01058,2025-02-27,SUP-021,PRD-0030,3705.0,Delivered,FedEx Supply,2025-03-07,2025-03-06,-1.0,2062.27,Supplier_21,Kaduna,B,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,502323.9,False
ORD-SC-01059,2025-04-09,SUP-007,PRD-0004,1468.0,Delivered,FedEx Supply,2025-04-11,2025-04-12,1.0,1220.81,Supplier_7,Benin City,B,Short-term,UHT Milk,Powdered Milk,261,Frozen,334.75,491413.0,False
ORD-SC-01060,2025-02-22,SUP-004,PRD-0022,1261.0,Delivered,FedEx Supply,2025-02-25,2025-02-26,1.0,776.98,Supplier_4,Abuja,B,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,299563.16,False
ORD-SC-01061,2024-07-05,SUP-024,PRD-0007,2898.0,Delayed,Cold Chain Express,2024-07-10,2024-07-14,4.0,1896.34,Supplier_24,Ibadan,A,Trial,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1432684.26,False
ORD-SC-01062,2025-05-17,SUP-013,PRD-0019,3413.0,Delivered,Local Transport,2025-05-21,2025-05-20,-1.0,1926.57,Supplier_13,Lagos,B,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,274405.2,False
ORD-SC-01063,2025-06-14,SUP-013,PRD-0020,4581.0,In Transit,FedEx Supply,2025-06-21,2025-06-24,3.0,2763.27,Supplier_13,Lagos,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,1205902.44,False
ORD-SC-01064,2024-01-18,SUP-004,PRD-0005,3028.0,Delivered,DHL Logistics,2024-01-21,2024-01-22,1.0,1536.61,Supplier_4,Abuja,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1341101.2,False
ORD-SC-01065,2024-12-16,SUP-017,PRD-0018,1850.0,Delivered,Local Transport,2024-12-21,2024-12-21,0.0,1263.79,Supplier_17,Lagos,A,Long-term,Casein,Chocolate,213,Room Temp,75.24,139194.0,False
ORD-SC-01066,2024-10-29,SUP-007,PRD-0023,1508.0,Delivered,Green Logistics,2024-10-31,2024-11-02,2.0,1210.89,Supplier_7,Benin City,B,Short-term,Kefir,Powdered Milk,83,Frozen,165.13,249016.03999999998,False
ORD-SC-01067,2024-06-02,SUP-010,PRD-0007,4216.0,Delivered,Swift Cargo,2024-06-12,2024-06-14,2.0,2593.09,Supplier_10,Abuja,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2084263.92,False
ORD-SC-01068,2024-10-23,SUP-002,PRD-0004,2057.0,Delivered,FedEx Supply,2024-10-26,2024-10-27,1.0,1283.09,Supplier_2,Port Harcourt,B,Trial,UHT Milk,Powdered Milk,261,Frozen,334.75,688580.75,False
ORD-SC-01069,2024-05-01,SUP-015,PRD-0025,4211.0,In Transit,Green Logistics,2024-05-02,2024-05-04,2.0,2462.86,Supplier_15,Kano,A,Trial,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,1740490.52,False
ORD-SC-01070,2024-05-25,SUP-023,PRD-0013,4778.0,Delivered,Cold Chain Express,2024-05-27,2024-05-29,2.0,2811.93,Supplier_23,Port Harcourt,B,Long-term,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,2198310.02,False
ORD-SC-01071,2024-07-22,SUP-023,PRD-0015,118.0,Delivered,Local Transport,2024-08-11,2024-08-11,0.0,479.27,Supplier_23,Port Harcourt,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,7363.2,False
ORD-SC-01072,2024-12-07,SUP-005,PRD-0029,4349.0,Delivered,Swift Cargo,2024-12-14,2024-12-16,2.0,2269.79,Supplier_5,Kano,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,1010403.17,False
ORD-SC-01073,2024-02-14,SUP-008,PRD-0011,4632.0,Delivered,Swift Cargo,2024-02-21,2024-02-20,-1.0,2769.32,Supplier_8,Abuja,B,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,242763.12,False
ORD-SC-01074,2025-01-29,SUP-011,PRD-0005,4415.0,Delivered,FedEx Supply,2025-02-01,2025-02-01,0.0,2467.35,Supplier_11,Calabar,C,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1955403.5,False
ORD-SC-01075,2024-05-20,SUP-004,PRD-0005,1699.0,Delivered,FedEx Supply,2024-05-26,2024-05-25,-1.0,1342.36,Supplier_4,Abuja,B,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,752487.1,False
ORD-SC-01076,2024-12-10,SUP-012,PRD-0003,2798.0,Delivered,Local Transport,2024-12-11,2024-12-10,-1.0,1631.19,Supplier_12,Lagos,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,583159.1599999999,False
ORD-SC-01077,2024-05-09,SUP-009,PRD-0030,1600.0,Delayed,Green Logistics,2024-05-10,2024-05-19,9.0,895.17,Supplier_9,Lagos,A,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,216928.00000000003,True
ORD-SC-01078,2025-01-03,SUP-009,PRD-0026,1539.0,In Transit,FedEx Supply,2025-01-07,2025-01-09,2.0,1139.64,Supplier_9,Lagos,A,Short-term,Evaporated Milk,By-Products,142,Frozen,414.97,638638.8300000001,False
ORD-SC-01079,2024-09-19,SUP-012,PRD-0001,343.0,Delivered,Local Transport,2024-09-21,2024-09-20,-1.0,468.88,Supplier_12,Lagos,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,127541.12,False
ORD-SC-01080,2024-06-03,SUP-021,PRD-0021,2186.0,Delivered,FedEx Supply,2024-06-04,2024-06-04,0.0,1558.0,Supplier_21,Kaduna,B,Short-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,610418.64,False
ORD-SC-01081,2024-06-07,SUP-020,PRD-0003,4610.0,Delivered,Green Logistics,2024-06-11,2024-06-10,-1.0,2570.62,Supplier_20,Abuja,B,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,960816.2,False
ORD-SC-01082,2025-05-03,SUP-012,PRD-0006,4557.0,Delayed,Swift Cargo,2025-05-07,2025-05-15,8.0,2754.74,Supplier_12,Lagos,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,572131.35,True
ORD-SC-01083,2024-09-12,SUP-019,PRD-0029,3856.0,Delivered,Swift Cargo,2024-09-13,2024-09-13,0.0,2054.24,Supplier_19,Ibadan,B,Short-term,Cocoa Butter,Cheese,264,Room Temp,232.33,895864.4800000001,False
ORD-SC-01084,2024-04-19,SUP-006,PRD-0015,4656.0,Delivered,FedEx Supply,2024-04-26,2024-04-26,0.0,,Supplier_6,Calabar,A,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,290534.39999999997,False
ORD-SC-01085,2024-05-13,SUP-019,PRD-0005,1553.0,Delivered,Local Transport,2024-05-15,2024-05-15,0.0,1226.95,Supplier_19,Ibadan,B,Short-term,Skimmed Milk,By-Products,330,Frozen,442.9,687823.7,False
ORD-SC-01086,2025-05-29,SUP-006,PRD-0029,698.0,Delivered,Swift Cargo,2025-06-03,2025-06-05,2.0,518.05,Supplier_6,Calabar,A,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,162166.34,False
ORD-SC-01087,2025-04-26,SUP-016,PRD-0007,4539.0,Delayed,Local Transport,2025-04-28,2025-05-07,9.0,2703.35,Supplier_16,Ibadan,A,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2243945.43,True
ORD-SC-01088,2025-06-06,SUP-016,PRD-0011,2738.0,Delivered,FedEx Supply,2025-06-07,2025-06-07,0.0,1662.26,Supplier_16,Ibadan,A,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,143498.58,False
ORD-SC-01089,2024-08-18,SUP-020,PRD-0002,3021.0,Delivered,Local Transport,2024-08-20,2024-08-21,1.0,1866.43,Supplier_20,Abuja,B,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,854731.53,False
